index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word_x,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT,Word_y,Language
18,en,Expressions,en_Expressions,2,"I didn't get the promotion, but c'est la vie.",est,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,est,fr
19,en,Expressions,en_Expressions,2,"I didn't get the promotion, but c'est la vie.",la,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,la,fr
20,en,Expressions,en_Expressions,2,"I didn't get the promotion, but c'est la vie.",vie,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,vie,fr
21,en,Expressions,en_Expressions,3,I'll keep working hard.,I,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,I,en
22,en,Expressions,en_Expressions,3,I'll keep working hard.,ll,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ll,en
23,en,Expressions,en_Expressions,3,I'll keep working hard.,keep,4,0.43,1.0,0.57,0.0,0.0,0.0,0.0,0.0,keep,en
24,en,Expressions,en_Expressions,3,I'll keep working hard.,working,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,working,en
25,en,Expressions,en_Expressions,3,I'll keep working hard.,hard,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,hard,en
26,en,Expressions,en_Expressions,4,Kindly RSVP by Friday if you will be attending the event.,Kindly,6,0.14,1.0,0.86,0.0,0.0,0.0,0.0,0.0,Kindly,en
27,en,Expressions,en_Expressions,4,Kindly RSVP by Friday if you will be attending the event.,RSVP,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,RSVP,fr
28,en,Expressions,en_Expressions,4,Kindly RSVP by Friday if you will be attending the event.,by,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,by,en
29,en,Expressions,en_Expressions,4,Kindly RSVP by Friday if you will be attending the event.,Friday,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,en
30,en,Expressions,en_Expressions,4,Kindly RSVP by Friday if you will be attending the event.,if,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,if,en
31,en,Expressions,en_Expressions,4,Kindly RSVP by Friday if you will be attending the event.,you,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,you,en
32,en,Expressions,en_Expressions,4,Kindly RSVP by Friday if you will be attending the event.,will,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,will,en
33,en,Expressions,en_Expressions,4,Kindly RSVP by Friday if you will be attending the event.,be,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,be,en
34,en,Expressions,en_Expressions,4,Kindly RSVP by Friday if you will be attending the event.,attending,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,attending,en
35,en,Expressions,en_Expressions,4,Kindly RSVP by Friday if you will be attending the event.,the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
36,en,Expressions,en_Expressions,4,Kindly RSVP by Friday if you will be attending the event.,event,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,event,en
37,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",She,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,She,en
38,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",accidentally,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,accidentally,en
39,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",wore,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wore,en
40,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",white,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,white,en
41,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",to,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,to,en
42,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",a,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a,en
43,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",wedding,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wedding,en
44,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",which,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,which,en
45,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",is,2,0.0,1.0,0.98,0.0,0.0,0.0,0.0,0.0,is,en
46,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",a,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a,en
47,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",faux,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,faux,fr
48,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",pas,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,pas,fr
49,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",in,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,in,en
50,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",many,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,many,en
51,en,Expressions,en_Expressions,5,"She accidentally wore white to a wedding, which is a faux pas in many cultures.",cultures,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,cultures,en
52,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",As,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,As,en
53,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",I,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,I,en
54,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",walked,6,0.71,1.0,0.29,0.0,0.0,0.0,0.0,0.0,walked,en
55,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",into,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,into,en
56,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
57,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",old,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,old,en
58,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",house,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,house,en
59,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",I,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,I,en
60,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",had,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,had,en
61,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",a,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a,en
62,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",strong,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,strong,en
63,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",sense,5,0.0,1.0,0.44,0.0,0.56,0.0,0.0,0.0,sense,en
64,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
65,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",déjà,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,déjà,fr
66,en,Expressions,en_Expressions,6,"As I walked into the old house, I had a strong sense of déjà vu.",vu,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,vu,fr
67,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",She,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,She,en
68,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",approached,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,approached,en
69,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",every,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,every,en
70,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",day,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,day,en
71,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",with,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,with,en
72,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",a,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a,en
73,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",sense,5,0.0,1.0,0.86,0.0,0.14,0.0,0.0,0.0,sense,en
74,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
75,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",joie,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,joie,fr
76,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",de,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,de,fr
77,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",vivre,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,vivre,fr
78,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",making,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,making,en
79,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
80,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",most,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,most,en
81,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
82,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",every,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,every,en
83,en,Expressions,en_Expressions,7,"She approached every day with a sense of joie de vivre, making the most of every moment.",moment,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,moment,en
84,en,Expressions,en_Expressions,8,The package is en route and should arrive tomorrow.,The,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,The,en
85,en,Expressions,en_Expressions,8,The package is en route and should arrive tomorrow.,package,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,package,en
86,en,Expressions,en_Expressions,8,The package is en route and should arrive tomorrow.,is,2,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,is,en
87,en,Expressions,en_Expressions,8,The package is en route and should arrive tomorrow.,en,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,en,fr
88,en,Expressions,en_Expressions,8,The package is en route and should arrive tomorrow.,route,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,route,fr
89,en,Expressions,en_Expressions,8,The package is en route and should arrive tomorrow.,and,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,and,en
90,en,Expressions,en_Expressions,8,The package is en route and should arrive tomorrow.,should,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,should,en
91,en,Expressions,en_Expressions,8,The package is en route and should arrive tomorrow.,arrive,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,arrive,en
92,en,Expressions,en_Expressions,8,The package is en route and should arrive tomorrow.,tomorrow,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,tomorrow,en
93,en,Expressions,en_Expressions,9,I have a rendez-vous with my colleague at the coffee shop this afternoon.,I,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,I,en
94,en,Expressions,en_Expressions,9,I have a rendez-vous with my colleague at the coffee shop this afternoon.,have,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,have,en
95,en,Expressions,en_Expressions,9,I have a rendez-vous with my colleague at the coffee shop this afternoon.,a,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a,en
96,en,Expressions,en_Expressions,9,I have a rendez-vous with my colleague at the coffee shop this afternoon.,rendez,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,rendez,fr
97,en,Expressions,en_Expressions,9,I have a rendez-vous with my colleague at the coffee shop this afternoon.,vous,4,0.0,1.0,0.29,0.0,0.71,0.0,0.0,0.0,vous,fr
98,en,Expressions,en_Expressions,9,I have a rendez-vous with my colleague at the coffee shop this afternoon.,with,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,with,en
99,en,Expressions,en_Expressions,9,I have a rendez-vous with my colleague at the coffee shop this afternoon.,my,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,my,en
100,en,Expressions,en_Expressions,9,I have a rendez-vous with my colleague at the coffee shop this afternoon.,colleague,9,0.43,1.0,0.0,0.0,0.0,0.0,0.57,0.0,colleague,en
101,en,Expressions,en_Expressions,9,I have a rendez-vous with my colleague at the coffee shop this afternoon.,at,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,at,en
102,en,Expressions,en_Expressions,9,I have a rendez-vous with my colleague at the coffee shop this afternoon.,the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
103,en,Expressions,en_Expressions,9,I have a rendez-vous with my colleague at the coffee shop this afternoon.,coffee,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,coffee,en
104,en,Expressions,en_Expressions,9,I have a rendez-vous with my colleague at the coffee shop this afternoon.,shop,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,shop,en
105,en,Expressions,en_Expressions,9,I have a rendez-vous with my colleague at the coffee shop this afternoon.,this,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,this,en
106,en,Expressions,en_Expressions,9,I have a rendez-vous with my colleague at the coffee shop this afternoon.,afternoon,9,0.86,1.0,0.14,0.0,0.0,0.0,0.0,0.0,afternoon,en
107,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,I,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,I,en
108,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,saw,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,saw,en
109,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,someone,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,someone,en
110,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,at,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,at,en
111,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
112,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,party,5,0.57,1.0,0.0,0.0,0.43,0.0,0.0,0.0,party,en
113,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,who,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,who,en
114,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,looked,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,looked,en
115,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,exactly,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exactly,en
116,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,like,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,like,en
117,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,my,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,my,en
118,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,friend,6,0.0,1.0,0.86,0.0,0.14,0.0,0.0,0.0,friend,en
119,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,a,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a,en
120,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,true,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,true,en
121,en,Expressions,en_Expressions,10,I saw someone at the party who looked exactly like my friend - a true doppelgänger!,doppelgänger,12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,doppelgänger,de
122,en,Expressions,en_Expressions,11,"She always had a sense of wanderlust, constantly planning her next adventure.",She,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,She,en
123,en,Expressions,en_Expressions,11,"She always had a sense of wanderlust, constantly planning her next adventure.",always,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,always,en
124,en,Expressions,en_Expressions,11,"She always had a sense of wanderlust, constantly planning her next adventure.",had,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,had,en
125,en,Expressions,en_Expressions,11,"She always had a sense of wanderlust, constantly planning her next adventure.",a,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a,en
126,en,Expressions,en_Expressions,11,"She always had a sense of wanderlust, constantly planning her next adventure.",sense,5,0.0,1.0,0.57,0.0,0.43,0.0,0.0,0.0,sense,en
127,en,Expressions,en_Expressions,11,"She always had a sense of wanderlust, constantly planning her next adventure.",of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
128,en,Expressions,en_Expressions,11,"She always had a sense of wanderlust, constantly planning her next adventure.",wanderlust,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wanderlust,de
129,en,Expressions,en_Expressions,11,"She always had a sense of wanderlust, constantly planning her next adventure.",constantly,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,constantly,en
130,en,Expressions,en_Expressions,11,"She always had a sense of wanderlust, constantly planning her next adventure.",planning,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,planning,en
131,en,Expressions,en_Expressions,11,"She always had a sense of wanderlust, constantly planning her next adventure.",her,3,0.86,1.0,0.14,0.0,0.0,0.0,0.0,0.0,her,en
132,en,Expressions,en_Expressions,11,"She always had a sense of wanderlust, constantly planning her next adventure.",next,4,0.0,1.0,0.0,0.0,0.71,0.0,0.29,0.0,next,en
133,en,Expressions,en_Expressions,11,"She always had a sense of wanderlust, constantly planning her next adventure.",adventure,9,0.73,1.0,0.0,0.0,0.27,0.0,0.0,0.0,adventure,en
134,en,Expressions,en_Expressions,12,He felt a pang of schadenfreude when he saw his rival fail.,He,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,He,en
135,en,Expressions,en_Expressions,12,He felt a pang of schadenfreude when he saw his rival fail.,felt,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,felt,en
136,en,Expressions,en_Expressions,12,He felt a pang of schadenfreude when he saw his rival fail.,a,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a,en
137,en,Expressions,en_Expressions,12,He felt a pang of schadenfreude when he saw his rival fail.,pang,4,0.71,1.0,0.0,0.0,0.29,0.0,0.0,0.0,pang,en
138,en,Expressions,en_Expressions,12,He felt a pang of schadenfreude when he saw his rival fail.,of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
139,en,Expressions,en_Expressions,12,He felt a pang of schadenfreude when he saw his rival fail.,schadenfreude,13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,schadenfreude,de
140,en,Expressions,en_Expressions,12,He felt a pang of schadenfreude when he saw his rival fail.,when,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,when,en
141,en,Expressions,en_Expressions,12,He felt a pang of schadenfreude when he saw his rival fail.,he,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,he,en
142,en,Expressions,en_Expressions,12,He felt a pang of schadenfreude when he saw his rival fail.,saw,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,saw,en
143,en,Expressions,en_Expressions,12,He felt a pang of schadenfreude when he saw his rival fail.,his,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,his,en
144,en,Expressions,en_Expressions,12,He felt a pang of schadenfreude when he saw his rival fail.,rival,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,rival,en
145,en,Expressions,en_Expressions,12,He felt a pang of schadenfreude when he saw his rival fail.,fail,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,fail,en
146,en,Expressions,en_Expressions,13,The fashion of the 1920s perfectly captured the zeitgeist of the era.,The,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,The,en
147,en,Expressions,en_Expressions,13,The fashion of the 1920s perfectly captured the zeitgeist of the era.,fashion,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,fashion,en
148,en,Expressions,en_Expressions,13,The fashion of the 1920s perfectly captured the zeitgeist of the era.,of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
149,en,Expressions,en_Expressions,13,The fashion of the 1920s perfectly captured the zeitgeist of the era.,the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
150,en,Expressions,en_Expressions,13,The fashion of the 1920s perfectly captured the zeitgeist of the era.,s,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,s,en
151,en,Expressions,en_Expressions,13,The fashion of the 1920s perfectly captured the zeitgeist of the era.,perfectly,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,perfectly,en
152,en,Expressions,en_Expressions,13,The fashion of the 1920s perfectly captured the zeitgeist of the era.,captured,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,captured,en
153,en,Expressions,en_Expressions,13,The fashion of the 1920s perfectly captured the zeitgeist of the era.,the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
154,en,Expressions,en_Expressions,13,The fashion of the 1920s perfectly captured the zeitgeist of the era.,zeitgeist,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,zeitgeist,de
155,en,Expressions,en_Expressions,13,The fashion of the 1920s perfectly captured the zeitgeist of the era.,of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
156,en,Expressions,en_Expressions,13,The fashion of the 1920s perfectly captured the zeitgeist of the era.,the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
157,en,Expressions,en_Expressions,13,The fashion of the 1920s perfectly captured the zeitgeist of the era.,era,3,0.0,1.0,0.71,0.0,0.0,0.0,0.29,0.0,era,en
158,en,Expressions,en_Expressions,14,I'm about to sneeze!,I,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,I,en
159,en,Expressions,en_Expressions,14,I'm about to sneeze!,m,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,m,en
160,en,Expressions,en_Expressions,14,I'm about to sneeze!,about,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,about,en
161,en,Expressions,en_Expressions,14,I'm about to sneeze!,to,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,to,en
162,en,Expressions,en_Expressions,14,I'm about to sneeze!,sneeze,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,sneeze,en
163,en,Expressions,en_Expressions,15,Achoo!,Achoo,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Achoo,en
164,en,Expressions,en_Expressions,16,Gesundheit!,Gesundheit,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Gesundheit,de
